Изборна единица,Општина,Избирачко место,Подносител на листа,Освоени гласови
5,СТРУГА,1910/1,АА / A,58
5,СТРУГА,1910/1,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,1910/1,ГДУ,0
5,СТРУГА,1910/1,ИНТЕГРА,0
5,СТРУГА,1910/1,ДУИ,118
5,СТРУГА,1910/1,СДУ,0
5,СТРУГА,1910/1,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,1910/1,МОРО,0
5,СТРУГА,1910/1,ВМРО - ДПМНЕ и други,25
5,СТРУГА,1910/1,ТВОЈА,0
5,СТРУГА,1911,ДПА,0
5,СТРУГА,1911,ДЕМОКРАТИ,0
5,СТРУГА,1911,КОАЛИЦИЈА МОЖЕМЕ,92
5,СТРУГА,1911,ЛЕВИЦА,2
5,СТРУГА,1911,АА / A,122
5,СТРУГА,1911,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,1911,ГДУ,3
5,СТРУГА,1911,ИНТЕГРА,1
5,СТРУГА,1911,ДУИ,145
5,СТРУГА,1911,СДУ,0
5,СТРУГА,1911,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,1911,МОРО,0
5,СТРУГА,1911,ВМРО - ДПМНЕ и други,27
5,СТРУГА,1911,ТВОЈА,0
5,СТРУГА,1912,ДПА,0
5,СТРУГА,1912,ДЕМОКРАТИ,0
5,СТРУГА,1912,КОАЛИЦИЈА МОЖЕМЕ,18
5,СТРУГА,1912,ЛЕВИЦА,3
5,СТРУГА,1912,АА / A,0
5,СТРУГА,1912,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,1912,ГДУ,0
5,СТРУГА,1912,ИНТЕГРА,2
5,СТРУГА,1912,ДУИ,0
5,СТРУГА,1912,СДУ,8
5,СТРУГА,1912,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,1912,МОРО,0
5,СТРУГА,1912,ВМРО - ДПМНЕ и други,47
5,СТРУГА,1912,ТВОЈА,0
5,СТРУГА,1913,ДПА,25
5,СТРУГА,1913,ДЕМОКРАТИ,1
5,СТРУГА,1913,КОАЛИЦИЈА МОЖЕМЕ,16
5,СТРУГА,1913,ЛЕВИЦА,1
5,СТРУГА,1913,АА / A,150
5,СТРУГА,1913,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,1913,ГДУ,0
5,СТРУГА,1913,ИНТЕГРА,0
5,СТРУГА,1913,ДУИ,138
5,СТРУГА,1913,СДУ,0
5,СТРУГА,1913,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,1913,МОРО,0
5,СТРУГА,1913,ВМРО - ДПМНЕ и други,0
5,СТРУГА,1913,ТВОЈА,0
5,СТРУГА,1914,ДПА,9
5,СТРУГА,1914,ДЕМОКРАТИ,0
5,СТРУГА,1914,КОАЛИЦИЈА МОЖЕМЕ,18
5,СТРУГА,1914,ЛЕВИЦА,0
5,СТРУГА,1914,АА / A,188
5,СТРУГА,1914,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,1914,ГДУ,0
5,СТРУГА,1914,ИНТЕГРА,0
5,СТРУГА,1914,ДУИ,115
5,СТРУГА,1914,СДУ,0
5,СТРУГА,1914,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,1914,МОРО,0
5,СТРУГА,1914,ВМРО - ДПМНЕ и други,0
5,СТРУГА,1914,ТВОЈА,0
5,СТРУГА,1915,ДПА,22
5,СТРУГА,1915,ДЕМОКРАТИ,0
5,СТРУГА,1915,КОАЛИЦИЈА МОЖЕМЕ,17
5,СТРУГА,1915,ЛЕВИЦА,1
5,СТРУГА,1915,АА / A,211
5,СТРУГА,1915,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,1915,ГДУ,0
5,СТРУГА,1915,ИНТЕГРА,0
5,СТРУГА,1915,ДУИ,111
5,СТРУГА,1915,СДУ,0
5,СТРУГА,1915,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,1915,МОРО,0
5,СТРУГА,1915,ВМРО - ДПМНЕ и други,2
5,СТРУГА,1915,ТВОЈА,0
5,СТРУГА,1916,ДПА,5
5,СТРУГА,1916,ДЕМОКРАТИ,0
5,СТРУГА,1916,КОАЛИЦИЈА МОЖЕМЕ,8
5,СТРУГА,1916,ЛЕВИЦА,0
5,СТРУГА,1916,АА / A,67
5,СТРУГА,1916,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,1916,ГДУ,0
5,СТРУГА,1916,ИНТЕГРА,0
5,СТРУГА,1916,ДУИ,70
5,СТРУГА,1916,СДУ,0
5,СТРУГА,1916,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,1916,МОРО,0
5,СТРУГА,1916,ВМРО - ДПМНЕ и други,0
5,СТРУГА,1916,ТВОЈА,0
5,СТРУГА,1916/1,ДПА,2
5,СТРУГА,1916/1,ДЕМОКРАТИ,0
5,СТРУГА,1916/1,КОАЛИЦИЈА МОЖЕМЕ,14
5,СТРУГА,1916/1,ЛЕВИЦА,0
5,СТРУГА,1916/1,АА / A,116
5,СТРУГА,1916/1,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,1916/1,ГДУ,0
5,СТРУГА,1916/1,ИНТЕГРА,0
5,СТРУГА,1916/1,ДУИ,59
5,СТРУГА,1916/1,СДУ,0
5,СТРУГА,1916/1,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,1916/1,МОРО,0
5,СТРУГА,1916/1,ВМРО - ДПМНЕ и други,3
5,СТРУГА,1916/1,ТВОЈА,0
5,СТРУГА,1917,ДПА,10
5,СТРУГА,1917,ДЕМОКРАТИ,1
5,СТРУГА,1917,КОАЛИЦИЈА МОЖЕМЕ,23
5,СТРУГА,1917,ЛЕВИЦА,0
5,СТРУГА,1917,АА / A,177
5,СТРУГА,1917,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,1917,ГДУ,0
5,СТРУГА,1917,ИНТЕГРА,0
5,СТРУГА,1917,ДУИ,98
5,СТРУГА,1917,СДУ,0
5,СТРУГА,1917,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,1917,МОРО,0
5,СТРУГА,1917,ВМРО - ДПМНЕ и други,0
5,СТРУГА,1917,ТВОЈА,0
5,СТРУГА,1917/1,ДПА,3
5,СТРУГА,1917/1,ДЕМОКРАТИ,0
5,СТРУГА,1917/1,КОАЛИЦИЈА МОЖЕМЕ,14
5,СТРУГА,1917/1,ЛЕВИЦА,1
5,СТРУГА,1917/1,АА / A,114
5,СТРУГА,1917/1,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,1917/1,ГДУ,0
5,СТРУГА,1917/1,ИНТЕГРА,0
5,СТРУГА,1917/1,ДУИ,36
5,СТРУГА,1917/1,СДУ,0
5,СТРУГА,1917/1,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,1917/1,МОРО,0
5,СТРУГА,1917/1,ВМРО - ДПМНЕ и други,0
5,СТРУГА,1917/1,ТВОЈА,0
5,СТРУГА,1918,ДПА,3
5,СТРУГА,1918,ДЕМОКРАТИ,0
5,СТРУГА,1918,КОАЛИЦИЈА МОЖЕМЕ,17
5,СТРУГА,1918,ЛЕВИЦА,0
5,СТРУГА,1918,АА / A,68
5,СТРУГА,1918,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,1918,ГДУ,0
5,СТРУГА,1918,ИНТЕГРА,0
5,СТРУГА,1918,ДУИ,83
5,СТРУГА,1918,СДУ,0
5,СТРУГА,1918,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,1918,МОРО,0
5,СТРУГА,1918,ВМРО - ДПМНЕ и други,0
5,СТРУГА,1918,ТВОЈА,0
5,СТРУГА,1918/1,ДПА,4
5,СТРУГА,1918/1,ДЕМОКРАТИ,0
5,СТРУГА,1918/1,КОАЛИЦИЈА МОЖЕМЕ,10
5,СТРУГА,1918/1,ЛЕВИЦА,0
5,СТРУГА,1918/1,АА / A,39
5,СТРУГА,1918/1,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,1918/1,ГДУ,0
5,СТРУГА,1918/1,ИНТЕГРА,1
5,СТРУГА,1918/1,ДУИ,123
5,СТРУГА,1918/1,СДУ,0
5,СТРУГА,1918/1,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,1918/1,МОРО,0
5,СТРУГА,1918/1,ВМРО - ДПМНЕ и други,0
5,СТРУГА,1918/1,ТВОЈА,0
5,СТРУГА,1919,ДПА,2
5,СТРУГА,1919,ДЕМОКРАТИ,0
5,СТРУГА,1919,КОАЛИЦИЈА МОЖЕМЕ,18
5,СТРУГА,1919,ЛЕВИЦА,0
5,СТРУГА,1919,АА / A,47
5,СТРУГА,1919,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,1919,ГДУ,0
5,СТРУГА,1919,ИНТЕГРА,0
5,СТРУГА,1919,ДУИ,81
5,СТРУГА,1919,СДУ,0
5,СТРУГА,1919,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,1919,МОРО,0
5,СТРУГА,1919,ВМРО - ДПМНЕ и други,0
5,СТРУГА,1919,ТВОЈА,0
5,СТРУГА,1920,ДПА,4
5,СТРУГА,1920,ДЕМОКРАТИ,0
5,СТРУГА,1920,КОАЛИЦИЈА МОЖЕМЕ,5
5,СТРУГА,1920,ЛЕВИЦА,0
5,СТРУГА,1920,АА / A,92
5,СТРУГА,1920,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,1920,ГДУ,0
5,СТРУГА,1920,ИНТЕГРА,0
5,СТРУГА,1920,ДУИ,105
5,СТРУГА,1920,СДУ,0
5,СТРУГА,1920,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,1920,МОРО,0
5,СТРУГА,1920,ВМРО - ДПМНЕ и други,0
5,СТРУГА,1920,ТВОЈА,0
5,СТРУГА,2976,ДПА,3
5,СТРУГА,2976,ДЕМОКРАТИ,0
5,СТРУГА,2976,КОАЛИЦИЈА МОЖЕМЕ,3
5,СТРУГА,2976,ЛЕВИЦА,0
5,СТРУГА,2976,АА / A,59
5,СТРУГА,2976,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,2976,ГДУ,0
5,СТРУГА,2976,ИНТЕГРА,0
5,СТРУГА,2976,ДУИ,97
5,СТРУГА,2976,СДУ,0
5,СТРУГА,2976,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,2976,МОРО,0
5,СТРУГА,2976,ВМРО - ДПМНЕ и други,2
5,СТРУГА,2976,ТВОЈА,0
5,СТРУГА,ЗРД-2135,ДПА,3
5,СТРУГА,ЗРД-2135,ДЕМОКРАТИ,0
5,СТРУГА,ЗРД-2135,КОАЛИЦИЈА МОЖЕМЕ,5
5,СТРУГА,ЗРД-2135,ЛЕВИЦА,0
5,СТРУГА,ЗРД-2135,АА / A,10
5,СТРУГА,ЗРД-2135,ГЛАС ЗА МАКЕДОНИЈА,0
5,СТРУГА,ЗРД-2135,ГДУ,0
5,СТРУГА,ЗРД-2135,ИНТЕГРА,1
5,СТРУГА,ЗРД-2135,ДУИ,8
5,СТРУГА,ЗРД-2135,СДУ,0
5,СТРУГА,ЗРД-2135,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,СТРУГА,ЗРД-2135,МОРО,0
5,СТРУГА,ЗРД-2135,ВМРО - ДПМНЕ и други,2
5,СТРУГА,ЗРД-2135,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0557,ДПА,0
5,ЦЕНТАР ЖУПА,0557,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,0557,КОАЛИЦИЈА МОЖЕМЕ,15
5,ЦЕНТАР ЖУПА,0557,ЛЕВИЦА,0
5,ЦЕНТАР ЖУПА,0557,АА / A,0
5,ЦЕНТАР ЖУПА,0557,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0557,ГДУ,0
5,ЦЕНТАР ЖУПА,0557,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0557,ДУИ,8
5,ЦЕНТАР ЖУПА,0557,СДУ,0
5,ЦЕНТАР ЖУПА,0557,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0557,МОРО,0
5,ЦЕНТАР ЖУПА,0557,ВМРО - ДПМНЕ и други,5
5,ЦЕНТАР ЖУПА,0557,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0558,ДПА,0
5,ЦЕНТАР ЖУПА,0558,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,0558,КОАЛИЦИЈА МОЖЕМЕ,101
5,ЦЕНТАР ЖУПА,0558,ЛЕВИЦА,0
5,ЦЕНТАР ЖУПА,0558,АА / A,3
5,ЦЕНТАР ЖУПА,0558,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0558,ГДУ,0
5,ЦЕНТАР ЖУПА,0558,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0558,ДУИ,10
5,ЦЕНТАР ЖУПА,0558,СДУ,0
5,ЦЕНТАР ЖУПА,0558,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0558,МОРО,0
5,ЦЕНТАР ЖУПА,0558,ВМРО - ДПМНЕ и други,48
5,ЦЕНТАР ЖУПА,0558,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0559,ДПА,0
5,ЦЕНТАР ЖУПА,0559,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,0559,КОАЛИЦИЈА МОЖЕМЕ,47
5,ЦЕНТАР ЖУПА,0559,ЛЕВИЦА,2
5,ЦЕНТАР ЖУПА,0559,АА / A,0
5,ЦЕНТАР ЖУПА,0559,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0559,ГДУ,0
5,ЦЕНТАР ЖУПА,0559,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0559,ДУИ,11
5,ЦЕНТАР ЖУПА,0559,СДУ,1
5,ЦЕНТАР ЖУПА,0559,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0559,МОРО,0
5,ЦЕНТАР ЖУПА,0559,ВМРО - ДПМНЕ и други,14
5,ЦЕНТАР ЖУПА,0559,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0560,ДПА,1
5,ЦЕНТАР ЖУПА,0560,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,0560,КОАЛИЦИЈА МОЖЕМЕ,21
5,ЦЕНТАР ЖУПА,0560,ЛЕВИЦА,1
5,ЦЕНТАР ЖУПА,0560,АА / A,9
5,ЦЕНТАР ЖУПА,0560,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0560,ГДУ,0
5,ЦЕНТАР ЖУПА,0560,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0560,ДУИ,33
5,ЦЕНТАР ЖУПА,0560,СДУ,0
5,ЦЕНТАР ЖУПА,0560,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0560,МОРО,0
5,ЦЕНТАР ЖУПА,0560,ВМРО - ДПМНЕ и други,1
5,ЦЕНТАР ЖУПА,0560,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0561,ДПА,0
5,ЦЕНТАР ЖУПА,0561,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,0561,КОАЛИЦИЈА МОЖЕМЕ,59
5,ЦЕНТАР ЖУПА,0561,ЛЕВИЦА,0
5,ЦЕНТАР ЖУПА,0561,АА / A,0
5,ЦЕНТАР ЖУПА,0561,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0561,ГДУ,0
5,ЦЕНТАР ЖУПА,0561,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0561,ДУИ,9
5,ЦЕНТАР ЖУПА,0561,СДУ,0
5,ЦЕНТАР ЖУПА,0561,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0561,МОРО,1
5,ЦЕНТАР ЖУПА,0561,ВМРО - ДПМНЕ и други,25
5,ЦЕНТАР ЖУПА,0561,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0562,ДПА,0
5,ЦЕНТАР ЖУПА,0562,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,0562,КОАЛИЦИЈА МОЖЕМЕ,82
5,ЦЕНТАР ЖУПА,0562,ЛЕВИЦА,0
5,ЦЕНТАР ЖУПА,0562,АА / A,2
5,ЦЕНТАР ЖУПА,0562,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0562,ГДУ,0
5,ЦЕНТАР ЖУПА,0562,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0562,ДУИ,18
5,ЦЕНТАР ЖУПА,0562,СДУ,0
5,ЦЕНТАР ЖУПА,0562,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0562,МОРО,1
5,ЦЕНТАР ЖУПА,0562,ВМРО - ДПМНЕ и други,24
5,ЦЕНТАР ЖУПА,0562,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0562/1,ДПА,0
5,ЦЕНТАР ЖУПА,0562/1,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,0562/1,КОАЛИЦИЈА МОЖЕМЕ,54
5,ЦЕНТАР ЖУПА,0562/1,ЛЕВИЦА,0
5,ЦЕНТАР ЖУПА,0562/1,АА / A,2
5,ЦЕНТАР ЖУПА,0562/1,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0562/1,ГДУ,0
5,ЦЕНТАР ЖУПА,0562/1,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0562/1,ДУИ,10
5,ЦЕНТАР ЖУПА,0562/1,СДУ,0
5,ЦЕНТАР ЖУПА,0562/1,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0562/1,МОРО,0
5,ЦЕНТАР ЖУПА,0562/1,ВМРО - ДПМНЕ и други,21
5,ЦЕНТАР ЖУПА,0562/1,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0563,ДПА,2
5,ЦЕНТАР ЖУПА,0563,ДЕМОКРАТИ,1
5,ЦЕНТАР ЖУПА,0563,КОАЛИЦИЈА МОЖЕМЕ,102
5,ЦЕНТАР ЖУПА,0563,ЛЕВИЦА,1
5,ЦЕНТАР ЖУПА,0563,АА / A,0
5,ЦЕНТАР ЖУПА,0563,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0563,ГДУ,0
5,ЦЕНТАР ЖУПА,0563,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0563,ДУИ,9
5,ЦЕНТАР ЖУПА,0563,СДУ,1
5,ЦЕНТАР ЖУПА,0563,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0563,МОРО,0
5,ЦЕНТАР ЖУПА,0563,ВМРО - ДПМНЕ и други,42
5,ЦЕНТАР ЖУПА,0563,ТВОЈА,1
5,ЦЕНТАР ЖУПА,0564,ДПА,0
5,ЦЕНТАР ЖУПА,0564,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,0564,КОАЛИЦИЈА МОЖЕМЕ,25
5,ЦЕНТАР ЖУПА,0564,ЛЕВИЦА,0
5,ЦЕНТАР ЖУПА,0564,АА / A,0
5,ЦЕНТАР ЖУПА,0564,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0564,ГДУ,0
5,ЦЕНТАР ЖУПА,0564,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0564,ДУИ,21
5,ЦЕНТАР ЖУПА,0564,СДУ,0
5,ЦЕНТАР ЖУПА,0564,ЕДИНСТВЕНА МАКЕДОНИЈА,1
5,ЦЕНТАР ЖУПА,0564,МОРО,0
5,ЦЕНТАР ЖУПА,0564,ВМРО - ДПМНЕ и други,11
5,ЦЕНТАР ЖУПА,0564,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0565,ДПА,1
5,ЦЕНТАР ЖУПА,0565,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,0565,КОАЛИЦИЈА МОЖЕМЕ,41
5,ЦЕНТАР ЖУПА,0565,ЛЕВИЦА,0
5,ЦЕНТАР ЖУПА,0565,АА / A,0
5,ЦЕНТАР ЖУПА,0565,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0565,ГДУ,2
5,ЦЕНТАР ЖУПА,0565,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0565,ДУИ,26
5,ЦЕНТАР ЖУПА,0565,СДУ,0
5,ЦЕНТАР ЖУПА,0565,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0565,МОРО,0
5,ЦЕНТАР ЖУПА,0565,ВМРО - ДПМНЕ и други,11
5,ЦЕНТАР ЖУПА,0565,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0566,ДПА,0
5,ЦЕНТАР ЖУПА,0566,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,0566,КОАЛИЦИЈА МОЖЕМЕ,41
5,ЦЕНТАР ЖУПА,0566,ЛЕВИЦА,1
5,ЦЕНТАР ЖУПА,0566,АА / A,0
5,ЦЕНТАР ЖУПА,0566,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0566,ГДУ,0
5,ЦЕНТАР ЖУПА,0566,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0566,ДУИ,6
5,ЦЕНТАР ЖУПА,0566,СДУ,0
5,ЦЕНТАР ЖУПА,0566,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0566,МОРО,0
5,ЦЕНТАР ЖУПА,0566,ВМРО - ДПМНЕ и други,6
5,ЦЕНТАР ЖУПА,0566,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0567,ДПА,0
5,ЦЕНТАР ЖУПА,0567,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,0567,КОАЛИЦИЈА МОЖЕМЕ,28
5,ЦЕНТАР ЖУПА,0567,ЛЕВИЦА,0
5,ЦЕНТАР ЖУПА,0567,АА / A,1
5,ЦЕНТАР ЖУПА,0567,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0567,ГДУ,0
5,ЦЕНТАР ЖУПА,0567,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0567,ДУИ,5
5,ЦЕНТАР ЖУПА,0567,СДУ,0
5,ЦЕНТАР ЖУПА,0567,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0567,МОРО,0
5,ЦЕНТАР ЖУПА,0567,ВМРО - ДПМНЕ и други,24
5,ЦЕНТАР ЖУПА,0567,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0568,ДПА,0
5,ЦЕНТАР ЖУПА,0568,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,0568,КОАЛИЦИЈА МОЖЕМЕ,18
5,ЦЕНТАР ЖУПА,0568,ЛЕВИЦА,0
5,ЦЕНТАР ЖУПА,0568,АА / A,0
5,ЦЕНТАР ЖУПА,0568,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0568,ГДУ,0
5,ЦЕНТАР ЖУПА,0568,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0568,ДУИ,7
5,ЦЕНТАР ЖУПА,0568,СДУ,0
5,ЦЕНТАР ЖУПА,0568,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0568,МОРО,0
5,ЦЕНТАР ЖУПА,0568,ВМРО - ДПМНЕ и други,24
5,ЦЕНТАР ЖУПА,0568,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0569,ДПА,0
5,ЦЕНТАР ЖУПА,0569,ДЕМОКРАТИ,1
5,ЦЕНТАР ЖУПА,0569,КОАЛИЦИЈА МОЖЕМЕ,157
5,ЦЕНТАР ЖУПА,0569,ЛЕВИЦА,0
5,ЦЕНТАР ЖУПА,0569,АА / A,0
5,ЦЕНТАР ЖУПА,0569,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0569,ГДУ,0
5,ЦЕНТАР ЖУПА,0569,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0569,ДУИ,10
5,ЦЕНТАР ЖУПА,0569,СДУ,0
5,ЦЕНТАР ЖУПА,0569,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0569,МОРО,0
5,ЦЕНТАР ЖУПА,0569,ВМРО - ДПМНЕ и други,91
5,ЦЕНТАР ЖУПА,0569,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0570,ДПА,0
5,ЦЕНТАР ЖУПА,0570,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,0570,КОАЛИЦИЈА МОЖЕМЕ,76
5,ЦЕНТАР ЖУПА,0570,ЛЕВИЦА,0
5,ЦЕНТАР ЖУПА,0570,АА / A,2
5,ЦЕНТАР ЖУПА,0570,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0570,ГДУ,0
5,ЦЕНТАР ЖУПА,0570,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0570,ДУИ,4
5,ЦЕНТАР ЖУПА,0570,СДУ,0
5,ЦЕНТАР ЖУПА,0570,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0570,МОРО,0
5,ЦЕНТАР ЖУПА,0570,ВМРО - ДПМНЕ и други,8
5,ЦЕНТАР ЖУПА,0570,ТВОЈА,0
5,ЦЕНТАР ЖУПА,0571,ДПА,0
5,ЦЕНТАР ЖУПА,0571,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,0571,КОАЛИЦИЈА МОЖЕМЕ,30
5,ЦЕНТАР ЖУПА,0571,ЛЕВИЦА,0
5,ЦЕНТАР ЖУПА,0571,АА / A,6
5,ЦЕНТАР ЖУПА,0571,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0571,ГДУ,0
5,ЦЕНТАР ЖУПА,0571,ИНТЕГРА,0
5,ЦЕНТАР ЖУПА,0571,ДУИ,7
5,ЦЕНТАР ЖУПА,0571,СДУ,0
5,ЦЕНТАР ЖУПА,0571,ЕДИНСТВЕНА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,0571,МОРО,0
5,ЦЕНТАР ЖУПА,0571,ВМРО - ДПМНЕ и други,7
5,ЦЕНТАР ЖУПА,0571,ТВОЈА,0
5,ЦЕНТАР ЖУПА,ЗРД-2208,ДПА,0
5,ЦЕНТАР ЖУПА,ЗРД-2208,ДЕМОКРАТИ,0
5,ЦЕНТАР ЖУПА,ЗРД-2208,КОАЛИЦИЈА МОЖЕМЕ,0
5,ЦЕНТАР ЖУПА,ЗРД-2208,ЛЕВИЦА,0
5,ЦЕНТАР ЖУПА,ЗРД-2208,АА / A,0
5,ЦЕНТАР ЖУПА,ЗРД-2208,ГЛАС ЗА МАКЕДОНИЈА,0
5,ЦЕНТАР ЖУПА,ЗРД-2208,ГДУ,0
5,ЦЕНТАР ЖУПА,ЗРД-2208,ИНТЕГРА,0
